meter_id,transformer_id,customer_class,barangay_id,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
M3002661,TX_Malinta_5,Residential,274,14.69268039,120.9764897,323.69,312.69,360.77,351.69,346.92,328.46,428.73,265.66,295.27,271.09,302.28,322.12,15
M3002662,TX_Malinta_6,Industrial,274,14.69076818,120.9814222,5182.97,9440.77,8427.81,7243.65,7817.54,6571.62,7493.45,5133.3,7284.19,7120.64,6840.9,7742.23,300
M3002663,TX_Malinta_8,Residential,274,14.69294987,120.9783067,136.17,213.69,271.65,77.62,194.58,157.36,487.82,55.7,223.89,293.57,90.46,119.74,5
M3002664,TX_Malinta_6,Industrial,274,14.68962084,120.9814392,7727.93,7725.56,7056.91,8670.28,10066.69,8659.12,10002.3,6914.49,7486.03,7309.09,7907.03,6992.01,150
M3002665,TX_Malinta_1,Industrial,274,14.69125879,120.9838453,10462.16,9682.46,9930.46,11341.14,12235.61,10868.49,13318.08,10394.28,8086.62,8499.29,9729.29,8451.94,300
M3002666,TX_Malinta_8,Residential,274,14.69248246,120.9823294,320.3,261.37,305.35,325.7,391.18,378,323.12,244.59,253.59,234.03,278.48,315.87,10
M3002667,TX_Mapulang L_4,Residential,275,14.61509981,121.0524521,537.96,592.88,634.22,625.44,696.36,547.74,666.84,475.85,499.38,509.32,513.42,564.02,15
M3002668,TX_Mapulang L_9,Residential,275,14.61608955,121.0572246,638.85,285.96,292.27,331.07,302.35,735.6,732.74,445.66,81.81,114.71,415.61,494.54,15
M3002669,TX_Mapulang L_1,Residential,275,14.61643661,121.0565281,343.38,415.38,376.73,322.35,463.79,380.25,449.89,337.86,306.48,316.59,288.89,351.17,10
M3002670,TX_Mapulang L_9,Residential,275,14.61236801,121.0555397,460.96,613.07,502.41,591.18,718.5,695.31,696.58,483.35,530.33,564.14,509.36,543.43,15
M3002671,TX_Mapulang L_1,Residential,275,14.6133717,121.0560884,196.75,210.18,191.89,184.94,197.74,220.77,226.92,172.39,138.98,173.02,181.07,151.88,10
M3002672,TX_Mapulang L_4,Residential,275,14.61267007,121.0543113,255.82,313.1,360.43,325.73,338.36,395.42,319.98,254.51,290.92,298.61,266.44,278.97,5
M3002673,TX_Mapulang L_2,Residential,275,14.61519201,121.0568274,495.35,466.28,417.42,506.16,604.33,569.17,539.51,379.15,403.72,400.79,467.33,371.96,5
M3002674,TX_Mapulang L_5,Industrial,275,14.6156226,121.0578262,14045.05,15350,13523.17,13112.28,18358.88,17743.37,18684.69,11159.05,14741.62,11373.6,14627.94,12459.1,500
M3002675,TX_Mapulang L_6,Residential,275,14.61635542,121.0529133,241.94,248.35,312.33,254.22,274.78,318.31,316.5,247.27,271.15,225.26,227.83,238.13,10
M3002676,TX_Marulas_8,Residential,276,14.60795612,121.0561672,565.22,695.77,693.36,730.2,783.04,740.03,706.9,649.74,541.5,527.73,619.57,599.12,5
M3002677,TX_Marulas_5,Industrial,276,14.60951581,121.06119,7933.63,8828.73,7565.35,7623.64,8898.32,9207.79,10572.94,6126.71,7437.14,7915.95,7619.6,6878.16,200
M3002678,TX_Marulas_10,Residential,276,14.60795862,121.0581347,234.18,258.69,202.85,212.06,303.62,249.9,228.45,188.38,217.75,228.79,182.34,196.39,5
M3002679,TX_Marulas_10,Residential,276,14.609024,121.0596118,242.51,270.17,280.25,312.91,325.95,288.81,317.15,223.02,230.77,224.51,288.37,296.21,10
M3002680,TX_Marulas_7,Residential,276,14.60779516,121.0620766,612.67,635.37,604.59,604.91,689.55,748.3,618.82,534.67,579.39,531.31,452.43,514.87,5
M3002681,TX_Marulas_10,Residential,276,14.60836447,121.0593891,391.67,403.87,484.55,459.78,446.72,544.86,574.23,426.28,443.87,374.57,345.06,441.06,5
M3002682,TX_Marulas_8,Residential,276,14.61242309,121.0615939,561.9,558.43,562.33,628.23,608.43,577.35,598.77,497.93,507.64,433.09,467.81,562.43,15
M3002683,TX_Marulas_8,Residential,276,14.60853322,121.0618299,305.97,419.49,420.73,384.51,444.87,387.42,406.23,293.28,302.55,320.44,348.96,372.15,15
M3002684,TX_Marulas_6,Residential,276,14.60974129,121.0602665,234.92,267.14,316.03,277.13,299.71,351.93,335.32,219.84,294.31,247.47,268.48,309.21,10
M3002685,TX_Maysan_10,Residential,277,14.60493174,121.0654716,221.56,204.57,209.41,199.53,244.12,266.26,284.93,193.25,179.58,191.59,169.69,211.76,5
M3002686,TX_Maysan_10,Residential,277,14.60596783,121.0691104,173.47,214.93,211.75,179.53,256.73,206.21,208.93,193.36,189.77,166.28,190.68,163.76,15
M3002687,TX_Maysan_8,Commercial,277,14.60294187,121.062613,1396.81,1441.34,1219.02,1615.33,1633.48,1784.43,1598.32,1244.17,1197.55,1186,1111.53,1455.22,75
M3002688,TX_Maysan_9,Residential,277,14.60366132,121.0667764,434.94,495.32,462.45,453.17,617.74,610.46,485.68,435.09,398.34,424.51,379.53,467.37,10
M3002689,TX_Maysan_7,Residential,277,14.60339003,121.0668467,430.2,420.17,475.75,415.62,544.88,505.22,568.89,394.18,352.16,426.53,421.36,358.36,10
M3002690,TX_Maysan_9,Commercial,277,14.60510701,121.0609548,1886.01,1934.25,2197.05,2160.24,2267.1,2379.6,2592.52,1908.24,1828.09,1712.6,1930.8,2009.01,25
M3002691,TX_Maysan_4,Commercial,277,14.60380041,121.0653936,2746.99,2982.36,2671.05,2729.1,2768.56,3276.82,3001.23,2098.28,2052.09,2473.05,2323.15,2096.4,25
M3002692,TX_Maysan_6,Residential,277,14.60628163,121.0651102,394.14,444.71,347.17,430.63,527.43,496.04,452.72,392.41,392.69,372.55,370.21,353.87,10
M3002693,TX_Maysan_5,Commercial,277,14.60237864,121.0647198,1186.1,1153.69,1274.84,1329.97,1403.42,1622.94,1621.36,1112.98,1129.43,938.29,1049.19,1251.67,75
M3002694,TX_Palasan_6,Commercial,278,14.59718156,121.0679543,2824.7,3274.32,2908.06,2560.63,3386.14,3666.72,2857.08,2747.31,2603.3,2233.26,2630.08,2295.21,75
M3002695,TX_Palasan_4,Residential,278,14.59860674,121.0707694,368.61,362.51,372.12,313.78,460.12,346.99,349.33,265.93,338.6,325.62,347.96,279.05,15
M3002696,TX_Palasan_9,Residential,278,14.60407823,121.0703004,600.23,675.37,637.81,612.12,602.41,761.23,638.2,452.64,528.73,546.62,551.24,581.56,15
M3002697,TX_Palasan_1,Residential,278,14.59947961,121.0676134,269.28,368.29,335.48,313.6,402.16,362.47,365.38,270.38,277.62,269.05,331.63,282.77,10
M3002698,TX_Palasan_9,Residential,278,14.59904193,121.0676816,531.17,601.43,544.29,587.12,709.32,718.76,676.14,494.63,563.06,537.55,540.38,650.61,5
M3002699,TX_Palasan_10,Residential,278,14.60216455,121.0695729,518.85,559.73,690.52,668.51,760.15,662.09,694.39,492.12,492.49,547.43,576.54,545.95,10
M3002700,TX_Palasan_2,Residential,278,14.60276341,121.0700755,517.16,557.36,701.4,580.21,784.76,667.38,666.7,614.15,615.36,614.8,481.21,580.63,15
M3002701,TX_Palasan_2,Residential,278,14.59941779,121.0670806,353.81,391.75,453.74,382.33,522.2,460.32,501.84,330.18,302.78,302.74,353.55,411.02,5
M3002702,TX_Palasan_6,Residential,278,14.59827713,121.0736402,198.11,272.36,225.09,263.48,301.7,266.15,287.24,228.3,191.14,193.39,228.7,211.06,10
M3002703,TX_Parada_7,Commercial,279,14.59283649,121.0732488,2149.08,2615.77,3031.16,2730.59,2707.6,2828.41,2737.36,2199.15,2119.75,2506.17,2469.04,2208.82,50
M3002704,TX_Parada_9,Residential,279,14.59658129,121.0736419,539.35,589.66,612.46,604.45,601.24,708.6,709.84,518.27,512.53,595.39,542.02,606.34,10
M3002705,TX_Parada_7,Residential,279,14.59486148,121.0775789,494.6,439.7,527.14,500.86,534.28,505.63,526.72,424.69,449.78,412.31,406.84,377.28,5
M3002706,TX_Parada_8,Residential,279,14.59256265,121.0776099,182.25,177.79,215.93,212.34,198.4,239.09,252.33,160.18,160.57,143.49,178.73,193.41,10
M3002707,TX_Parada_2,Residential,279,14.5964996,121.0752416,454.43,515.7,505.44,517.88,566.02,518.09,597.97,414.56,381.54,474.78,388.45,457.63,5
M3002708,TX_Parada_3,Residential,279,14.5941957,121.0742994,279.48,275.27,348.34,323.43,355.52,365.72,340.18,261.22,294.33,281.15,270.57,314.95,5
M3002709,TX_Parada_9,Residential,279,14.59144785,121.0727152,319.85,437.3,422.94,370.32,498.21,401.37,500.61,318.89,408.17,357.59,304.05,413.17,5
M3002710,TX_Parada_2,Residential,279,14.59438893,121.0759684,530.48,508.82,668.12,615.75,760.55,602.09,605.36,444.48,461.15,445.67,470.63,544.41,5
M3002711,TX_Parada_4,Commercial,279,14.59466809,121.0770494,2935.56,3638.7,2879.84,3339.2,3557.89,3771.2,3311.64,2733.41,2484.79,2806.34,2796.69,2843.14,75
M3002712,TX_Pariancill_6,Residential,280,14.59267533,121.0742099,411.72,518.54,457.12,544.67,555.87,607.61,648.23,479.06,479.73,411.51,452.55,420.25,10
M3002713,TX_Pariancill_4,Commercial,280,14.58979246,121.0805689,882.92,947.34,912.18,917.77,1210.48,1282.34,1382.09,822.63,971.94,932.25,911.37,1029.94,50
M3002714,TX_Pariancill_5,Industrial,280,14.59192137,121.0764224,5973.94,6143.91,5982.77,6648.62,8176.87,7073.49,9067.58,5596.37,5143.19,5152.81,6302.69,6640.67,200
M3002715,TX_Pariancill_10,Commercial,280,14.5917563,121.082369,2907.53,2819.22,2619.46,3031.39,3667.78,3208.14,3104.81,2286.2,2888.87,2270.05,2706.02,2975.73,25
M3002716,TX_Pariancill_5,Residential,280,14.58495296,121.0784301,106.53,122.65,314.75,279.29,231.77,169.05,353.6,114.97,136.67,110.16,257.13,274.55,15
M3002717,TX_Pariancill_1,Commercial,280,14.59368522,121.0762912,3177.75,3098.48,3218.96,3268.65,3712.96,3577.32,3348.05,3011.06,2746.08,3025.38,2961.6,2965.28,100
M3002718,TX_Pariancill_8,Residential,280,14.58942949,121.0795591,397.29,510.42,450.87,480.84,574.81,481.68,626.51,421.57,445.28,391.07,455.39,426.32,15
M3002719,TX_Pariancill_2,Residential,280,14.59079115,121.0819649,264.13,268.78,262.21,249.33,288.99,334.3,297.89,249.11,259.83,230.54,282.84,243.19,10
M3002720,TX_Pariancill_9,Residential,280,14.59024369,121.0780705,420.62,596.2,526.32,567.02,638.99,543.92,670.68,420.85,415.07,460.38,524.05,454.66,15
M3002721,TX_Pasolo_2,Commercial,281,14.58212109,121.0852929,1010.87,1158.76,1159.16,1103.27,1108.42,1209.29,1244.46,1016.84,817.46,900.83,864.84,937.54,100
M3002722,TX_Pasolo_5,Commercial,281,14.58876941,121.0792386,763.42,613.16,722.54,659.23,534.62,488.73,592.76,464.08,397.74,192.83,573.2,458.81,100
M3002723,TX_Pasolo_10,Residential,281,14.58409914,121.0829774,325.38,326.59,340.78,306.35,360.94,351.37,425.41,319.56,283.84,288.08,285.47,280.32,5
M3002724,TX_Pasolo_4,Commercial,281,14.58553034,121.086183,1432.06,1804.67,1920.2,1977.48,1999.42,2055.17,2042.89,1572.02,1372.06,1333.38,1443.88,1547.29,25
M3002725,TX_Pasolo_7,Commercial,281,14.58371498,121.0830258,253.3,1563.78,1087.04,1435.96,1682.74,401.57,1132.76,627.07,890.75,985.9,303.7,1177.86,50
M3002726,TX_Pasolo_2,Residential,281,14.58643435,121.0886951,284.51,277.96,294.05,261.34,364.32,316.89,312.13,211.02,257.87,245.71,276.67,226.96,10
M3002727,TX_Pasolo_9,Industrial,281,14.58224504,121.0824419,5646.94,6927.88,7746.44,7539.69,7092.35,7984.12,8654.91,6028.26,6693.02,6686.68,5686.44,6974.73,500
M3002728,TX_Pasolo_9,Residential,281,14.58547924,121.0875602,473.55,659.89,647.61,673.63,727.38,755.54,578.9,589.67,467.92,572.1,582.22,461.82,10
M3002729,TX_Pasolo_7,Industrial,281,14.58320484,121.0853148,9157.02,11697.13,10775.18,12165.45,13123.93,11007.3,11420.63,8718.43,8942.22,9849.56,10490.9,10152.44,500
M3002730,TX_Valenzuela_4,Commercial,282,14.57965017,121.0871179,1843.07,1969.55,1976.46,2441.25,2320.73,2647.39,2112.63,1615.71,1945.43,1818.88,2052.86,2150.27,25
M3002731,TX_Valenzuela_6,Commercial,282,14.58226037,121.0922079,1245.43,1714.6,1444.56,1507.93,2007.47,1982.99,1816.53,1225.97,1306.92,1380.88,1503.01,1677.23,75
M3002732,TX_Valenzuela_7,Residential,282,14.57730549,121.0872844,546.85,671.81,645.89,617.25,605.29,675.2,608.18,475.53,533.8,457.74,443.55,537.26,10
M3002733,TX_Valenzuela_8,Residential,282,14.57973286,121.0873484,596.76,550.92,596.7,666.11,737.71,630.34,610.69,563.36,551.72,463.62,610.35,520.6,5
M3002734,TX_Valenzuela_5,Residential,282,14.57766244,121.088986,586.81,587.42,622.76,624.71,715.26,709.27,723.01,522.22,482.22,566.12,586.82,625.98,15
M3002735,TX_Valenzuela_8,Industrial,282,14.58025868,121.0897021,10599.66,9745.74,11743.63,11667.03,12896.21,12747.03,10262.78,10496.24,8853.33,8820.15,10490.62,8885.81,300
M3002736,TX_Valenzuela_4,Residential,282,14.58003592,121.0869784,481.6,450.21,458.37,430.93,542.47,600.01,505.54,356.33,386.69,449.18,451.24,375.98,15
M3002737,TX_Valenzuela_2,Commercial,282,14.58189077,121.0898824,581.95,539.72,543.41,408.76,445.72,737.21,317.22,520.83,583.8,507.82,448.68,389.9,75
M3002738,TX_Valenzuela_5,Commercial,282,14.58097883,121.0906081,2304.66,2181.38,2705.23,2571.36,2983.54,2415.09,2487.47,2300.14,2272.22,1961.96,2160.32,2142.91,100
M3002739,TX_Polo_3,Residential,283,14.57864872,121.0918172,465.85,463.45,506.05,467.37,672.87,671.27,583.72,385.77,432.56,502.74,420.88,490.44,15
M3002740,TX_Polo_3,Commercial,283,14.57345935,121.0953003,1036.82,1237.82,1338.25,1339.71,1625.69,1307.92,1284.29,1218.58,1301.03,1039.44,1024.74,1148.48,50
M3002741,TX_Polo_10,Residential,283,14.57413189,121.0948674,408.1,398.04,454.47,369.42,429.82,444.11,409.78,349.3,353.78,314.23,347.51,340.02,10
M3002742,TX_Polo_2,Residential,283,14.57342075,121.0973262,281.4,361.03,310.98,311.51,326.64,430.8,421.83,269.42,289.09,285.81,251.76,305.25,5
M3002743,TX_Polo_8,Residential,283,14.57464228,121.0968747,459.7,486.19,471.71,413.34,461.69,515.42,585.01,429.32,364.93,434.33,420.39,389.52,10
M3002744,TX_Polo_4,Residential,283,14.57231909,121.0979893,589.34,559.07,596.96,593.56,606.99,600.58,741.42,567.01,545.23,445.27,573.42,615.15,15
M3002745,TX_Polo_4,Commercial,283,14.57357864,121.0941276,2252.01,2464.94,2513.8,2575.5,2904.91,2756.07,3051.18,2221.51,2289.38,2053.91,2172.34,2391.9,75
M3002746,TX_Polo_2,Industrial,283,14.57609093,121.093901,7382.86,9179.35,8784.42,9243.68,8166.81,10742.5,8251.66,7658.75,6551.45,7916.84,7963.2,7676.67,300
M3002747,TX_Polo_7,Commercial,283,14.57417258,121.0956571,1229.99,1462.81,1316.5,1248.61,1699.3,1413.33,1811.25,1256.66,1309.75,1331.55,1265.55,1354.77,75
M3002748,TX_Punturin_6,Residential,284,14.57150778,121.1040396,244.7,242.05,223,270.07,300.67,268.1,308.88,181.29,233.6,204.04,204.1,214.32,15
M3002749,TX_Punturin_1,Residential,284,14.56865972,121.098747,583.4,575.61,569.64,630.75,739.27,646.26,665.97,497.14,464.85,512.4,535.81,584.41,15
M3002750,TX_Punturin_9,Residential,284,14.56887114,121.1015774,96.19,61.65,69,87.71,51.6,145.06,84.42,100.39,73.35,112.37,118.12,114.62,5
M3002751,TX_Punturin_8,Commercial,284,14.5701861,121.100739,1773.91,2073.43,1883.35,2211.23,2661.39,2369.93,2189.73,2000.11,1718.87,1872.32,1589.04,2042.15,100
M3002752,TX_Punturin_9,Residential,284,14.56893709,121.1014039,406.82,481.17,453.39,470.42,528.52,446.91,518.33,386.92,343.04,330.15,399.64,446.42,15
M3002753,TX_Punturin_8,Residential,284,14.56933734,121.0985596,402.55,482.75,468.89,437.11,576.52,539.76,486.16,420.9,439.63,380.58,438.95,423.81,15
M3002754,TX_Punturin_1,Residential,284,14.57511996,121.1015349,440.53,406.36,403.25,442.37,442.45,527.27,551.67,325.01,343.8,387.41,415.64,397.16,10
M3002755,TX_Punturin_1,Commercial,284,14.56855678,121.101309,1719.94,1734.79,2052.88,1813.4,2042.84,1916.48,1942.97,1511.23,1539.3,1709.53,1852.22,1700.37,100
M3002756,TX_Punturin_6,Residential,284,14.56871685,121.0987843,476.61,583.08,511.49,561.54,722.51,619.63,782.06,446.95,460.63,561.51,590.84,618.35,15
M3002757,TX_Rincon_3,Commercial,285,14.55921984,121.1028321,849.17,914.68,1215.5,1593.36,1757.49,875.89,1838.49,661.22,1005.37,846.09,1101.7,620.1,75
M3002758,TX_Rincon_5,Residential,285,14.56620038,121.1059802,347.6,300.98,366.41,384.82,437.04,356.24,360.88,261.39,280.94,308.06,249.23,321.34,10
M3002759,TX_Rincon_8,Commercial,285,14.56268119,121.1015274,1789.52,1844.37,1887.87,2049.49,2090.8,2656.83,2543.59,1692.13,1656.13,1986.08,1746.43,2084.08,100
M3002760,TX_Rincon_2,Commercial,285,14.5689232,121.105881,391.31,503.52,842.22,484.64,838.31,421.65,635.3,478.32,552.74,675.23,582.83,711.5,75
M3002761,TX_Rincon_6,Residential,285,14.56443101,121.1068952,384.46,426.33,390.79,330.59,461.31,452.32,426.2,295.45,339.17,326.93,285.33,335.37,15
M3002762,TX_Rincon_4,Residential,285,14.56191881,121.103166,234.06,272.27,265.83,270.97,310.4,263.9,298.76,208.23,194.15,224,192.55,193.82,15
M3002763,TX_Rincon_7,Residential,285,14.5661337,121.106222,477.31,607.69,533.87,528.76,604.73,680.31,527.01,498.32,427.96,523.29,452,470.31,15
M3002764,TX_Rincon_5,Residential,285,14.56550039,121.1056694,332.97,431.21,368.57,447.13,467.43,461.99,395.97,347.11,301.27,364.62,299.58,338.74,15
M3002765,TX_Rincon_2,Residential,285,14.5670746,121.1034499,507.51,713.67,649.42,579.06,799.37,645.36,823.86,586.32,511.26,594.53,507.64,605.26,10
M3002766,TX_Tagalag_7,Residential,286,14.56167635,121.1120427,45.39,132.72,175.3,170.68,135.41,61.31,179.16,47.5,112.91,136.17,146.93,158.61,10
M3002767,TX_Tagalag_4,Commercial,286,14.56015354,121.1119674,2595.96,2753.73,3262.26,3109.98,3237.43,3872.59,3261.85,2302.25,2263.77,2984.93,2571.16,2548.65,75
M3002768,TX_Tagalag_8,Residential,286,14.5587185,121.1092797,558.63,516.24,603.49,609.21,702.35,578.69,704.01,520.89,560.81,454.3,438.69,581.51,15
M3002769,TX_Tagalag_3,Residential,286,14.55747704,121.1108869,561.42,590.69,614.9,660.37,560.15,688.78,714.2,519.72,464.97,547.25,560.8,554.11,10
M3002770,TX_Tagalag_1,Commercial,286,14.55933321,121.1077051,1021.78,1097.51,1328.92,1189.43,1225.33,1361.64,1573.95,1005.47,1131.4,1068.13,1103.77,1177.97,100
M3002771,TX_Tagalag_2,Residential,286,14.55875396,121.1122916,281.08,348.07,282.28,346.63,366.39,351.54,397.63,250.77,246.38,251.24,283.8,264.25,5
M3002772,TX_Tagalag_6,Residential,286,14.55746309,121.112168,311.03,55.76,222.77,106.85,122.41,246.58,288.74,111.86,264.67,108.74,210.14,82.84,5
M3002773,TX_Tagalag_9,Residential,286,14.56023131,121.1083176,405.56,398.06,381.55,370.08,419.52,429.51,521.61,331.02,347.99,322.09,308.5,379.53,10
M3002774,TX_Tagalag_5,Residential,286,14.55919117,121.1123926,52.63,50.38,75.46,93.15,56.41,94.3,76.95,59.2,75.21,73.49,58.88,78.47,15
M3002775,TX_Valenzuela_2,Commercial,287,14.55488026,121.1148162,1173.35,1202.44,1358.18,1379.47,1389.86,1422.23,1625.46,1009.99,1136.7,1080.38,1122.67,1335.81,75
M3002776,TX_Valenzuela_3,Residential,287,14.55644055,121.1116136,427.05,520.57,552.31,523.64,491.31,618.32,519.07,449.14,450.69,471.02,432.44,437.5,5
M3002777,TX_Valenzuela_9,Residential,287,14.55415403,121.1140671,460.85,566.63,581.07,542.5,627.65,643.69,640.17,491.92,508.81,421.89,421.09,553.19,5
M3002778,TX_Valenzuela_7,Commercial,287,14.55817159,121.114958,1471.71,1745.59,1963.13,2034.48,2305.35,1815.1,1927.4,1632.5,1419.04,1347.96,1769.56,1555.68,100
M3002779,TX_Valenzuela_7,Residential,287,14.55631103,121.1149748,388.17,376.09,436.51,432.44,529.46,460.36,449.78,339.33,339.67,304.97,326.06,330.23,5
M3002780,TX_Valenzuela_2,Residential,287,14.55516096,121.114126,322.82,328.72,337.72,376.33,426.25,343.43,453.38,282.98,341.23,305.13,303.97,315.31,10
M3002781,TX_Valenzuela_5,Residential,287,14.55614489,121.1144976,443.62,523.88,448.38,483.77,500.95,647.72,519.13,495.43,421.02,376.1,369.11,467.77,15
M3002782,TX_Valenzuela_5,Residential,287,14.55238687,121.1144756,345.89,348.47,397.58,321.71,485.11,441.07,378.54,342.54,349.2,349.4,299.44,385.06,10
M3002783,TX_Valenzuela_5,Residential,287,14.5538462,121.1147,302.44,757.85,149.6,607.8,709.03,311.2,746.03,324.16,328.68,422.69,550.95,684.16,15
M3002784,TX_Viente Rea_2,Residential,288,14.54917473,121.1185411,98.05,63.15,74.95,52.36,32.84,128.42,118.86,67.7,54.36,78.64,101.77,45.5,5
M3002785,TX_Viente Rea_6,Residential,288,14.55117263,121.1187202,539.85,539.36,488.03,587.1,599.37,612.47,561.74,439.54,435.09,504.34,487.4,411.81,5
M3002786,TX_Viente Rea_10,Residential,288,14.54928672,121.1196312,58.98,72.77,70.52,26.86,62.98,93.38,60.9,71.63,30.02,73.84,27.03,52.08,5
M3002787,TX_Viente Rea_9,Residential,288,14.55190633,121.1180323,281.63,297.77,320.92,377.3,363.9,414.26,394.27,299.08,322.44,307.83,266.98,286.75,10
M3002788,TX_Viente Rea_7,Commercial,288,14.54909778,121.1157955,1395.19,1137.8,1316.03,1201.23,1601.3,1578.08,1658.7,1176.24,1046.71,999.6,1231.21,1193.13,50
M3002789,TX_Viente Rea_9,Commercial,288,14.54730713,121.1196448,2482.08,2399.35,2397.35,2161.46,2777.02,2794.81,2468.51,1802.89,1976.19,1854.82,2059.16,2182.41,50
M3002790,TX_Viente Rea_10,Commercial,288,14.54847432,121.117057,1917.85,2245.47,2150.89,2166.63,2093.81,2664.65,2387.69,1866.95,1795.55,1885.59,1608.45,1886.54,50
M3002791,TX_Viente Rea_8,Commercial,288,14.55226729,121.1202759,179.69,326.11,288.71,128.45,586.15,341.13,198.95,360.59,116.41,256.36,337.85,183.07,100
M3002792,TX_Viente Rea_8,Residential,288,14.54869185,121.1204104,228.58,295.47,283.83,287.11,265.81,326.28,304.54,229.21,225.97,256.54,209.6,267.28,5
M3002793,TX_Wawang Pul_5,Residential,289,14.54490505,121.1273196,265.12,268.46,263.98,316.16,346.66,345.01,312.93,236.84,295.1,267.24,281.96,260.97,5
M3002794,TX_Wawang Pul_2,Residential,289,14.54450829,121.1242539,557.72,585.74,513.09,481.87,626.37,592.64,633.47,458,455.34,530.86,496.21,522.65,10
M3002795,TX_Wawang Pul_1,Commercial,289,14.54222045,121.1296948,1858.46,2471.16,2040.01,2064.32,2616.41,2188.81,2333.76,1982.2,1608.61,1766.01,1595.97,1763.91,100
M3002796,TX_Wawang Pul_7,Commercial,289,14.54428794,121.1231635,1066.77,1143.6,1332.81,1051.54,1579.97,1547.36,1336.56,1186.34,1035.28,992.78,1029.33,1223.28,50
M3002797,TX_Wawang Pul_4,Commercial,289,14.53867128,121.1273505,2620.96,2766.14,3281.02,3235.37,3509.76,3194.6,3726.53,2386.1,2617.17,2326.89,2729.65,2892.47,50
M3002798,TX_Wawang Pul_6,Residential,289,14.54947265,121.1204972,30.6,24.02,56.59,24.05,63.54,71.13,48,58.9,19.52,17.32,28.39,58.3,10
M3002799,TX_Wawang Pul_5,Industrial,289,14.54067862,121.1269053,6618.35,6447.58,7311.18,6730.69,6856.44,8021.17,7672.66,5476.38,5022.32,5047.39,5195.62,6345.8,300
M3002800,TX_Wawang Pul_5,Residential,289,14.54414838,121.1284187,483.54,453.45,418.55,457.18,533.18,635.85,511.36,466.16,440.19,382.24,412.3,448.3,15
M3002801,TX_Wawang Pul_3,Residential,289,14.5442236,121.1272339,148.57,202.22,242.1,207.78,200.13,213.31,214.29,177.02,185.08,206.39,185.79,105.78,15
M3002802,TX_Veinte Rea_2,Residential,290,14.53870656,121.129069,573.6,572.04,691.62,584.91,778.92,610.53,804.77,548.31,585.55,512.45,599.03,604.1,15
M3002803,TX_Veinte Rea_6,Residential,290,14.53783337,121.1311971,53.61,68.91,87.48,68.72,64.18,105.79,69.9,82.38,20.83,61.28,94.24,24.77,5
M3002804,TX_Veinte Rea_10,Industrial,290,14.54078476,121.1306343,12238.77,16501.05,16928.51,16840.87,18721.03,14558.78,17394,12504.25,11890.5,12028.86,14426.21,15221.44,300
M3002805,TX_Veinte Rea_2,Residential,290,14.54008282,121.1344776,282.6,331.51,320.92,381.96,344.48,439.47,429.67,297.27,277.3,310.59,289.37,294.89,5
M3002806,TX_Veinte Rea_4,Commercial,290,14.53676967,121.1293768,1238.38,1641.62,1621.76,1244.82,1516.35,1617.1,1535.9,1211.36,1374.71,1276.66,1220.38,1310.89,25
M3002807,TX_Veinte Rea_1,Residential,290,14.53886976,121.131101,171.93,207.51,227.95,121.03,148.42,184.7,157.96,180.18,152.45,215.9,183.85,184.61,5
M3002808,TX_Veinte Rea_1,Residential,290,14.54221474,121.1303155,551.76,621.6,563.02,609.34,761.84,710.06,805.48,474.11,537.27,541.19,479.56,614.53,15
M3002809,TX_Veinte Rea_6,Commercial,290,14.53896106,121.1282817,1538.33,1968.31,1704.95,1809.41,2008.5,2214.91,2102.83,1512.82,1389.26,1404.39,1665.99,1414.27,50
M3002810,TX_Veinte Rea_6,Residential,290,14.53838663,121.127801,475.15,507.3,501.05,571.05,527.48,632.39,509.5,449.93,398.32,438.18,441.23,499.42,10
M3002811,TX_San Juan A_10,Residential,291,14.59527853,121.034429,171.11,132.86,205.39,258.88,551.53,497.45,837.42,517.82,343.24,451.44,533.32,610.16,10
M3002812,TX_San Juan A_1,Commercial,291,14.59627221,121.0358426,1168.39,365.7,236.67,665.67,504.64,419.79,1041.83,688.29,786.61,290.81,550.07,594.54,75
M3002813,TX_San Juan A_3,Residential,291,14.59389035,121.0362289,439.3,448.43,514.25,426.98,457.65,595.82,544.86,414.95,433.76,386.7,382.52,473.05,10
M3002814,TX_San Juan A_3,Residential,291,14.59450122,121.0367283,189.89,267.17,227.58,273.66,265.91,308.95,285.3,185.51,194.95,234.38,202.6,188.88,10
M3002815,TX_San Juan A_7,Industrial,291,14.59494016,121.0340283,7386.79,9801.1,10605.99,9787.73,10714.97,9520.56,10986.81,8315.95,8334.46,8994.93,8570.02,9191.55,200
M3002816,TX_San Juan A_6,Residential,291,14.59384514,121.0348375,271.22,369.11,322.73,303.22,339.4,427.76,337.77,276.59,300.2,280.78,286.79,331.54,5
M3002817,TX_San Juan A_4,Residential,291,14.59423789,121.035905,291.5,305.47,328.06,304.13,313.01,387.43,366.87,266.91,291.16,302.69,257.66,266.51,5
M3002818,TX_San Juan A_8,Residential,291,14.59604155,121.0340309,518.96,460.24,475.26,470.76,667.74,526.91,602.2,462.34,460.47,470.18,442.47,409.56,5
